Stellar Sequence
Central Pressure Range = 0.05 to 1000.0 MeVfm^3
Number of Stars = 1250
h = 4 meters
r0 = 2.5 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 9.11933947e+02   1.04265000e+01    2.01567978e+00    1.96514680e+03
 9.12734548e+02   1.04225000e+01    2.01556109e+00    1.96619761e+03
 9.13535148e+02   1.04225000e+01    2.01544249e+00    1.96724798e+03
 9.14335749e+02   1.04185000e+01    2.01532380e+00    1.96829792e+03
 9.15136349e+02   1.04265000e+01    2.01520532e+00    1.96934742e+03
 9.15936950e+02   1.04185000e+01    2.01508668e+00    1.97039649e+03
 9.16737550e+02   1.04225000e+01    2.01496812e+00    1.97144512e+03
 9.17538151e+02   1.04185000e+01    2.01484953e+00    1.97249332e+03
 9.18338751e+02   1.04185000e+01    2.01473102e+00    1.97354109e+03
 9.19139351e+02   1.04145000e+01    2.01461246e+00    1.97458842e+03
 9.19939952e+02   1.04105000e+01    2.01449384e+00    1.97563533e+03
 9.20740552e+02   1.04145000e+01    2.01437545e+00    1.97668180e+03
 9.21541153e+02   1.04105000e+01    2.01425691e+00    1.97772783e+03
 9.22341753e+02   1.04105000e+01    2.01413845e+00    1.97877344e+03
 9.23142354e+02   1.04105000e+01    2.01401996e+00    1.97981861e+03
 9.23942954e+02   1.04065000e+01    2.01390157e+00    1.98086335e+03
 9.24743555e+02   1.04065000e+01    2.01378312e+00    1.98190766e+03
 9.25544155e+02   1.04025000e+01    2.01366468e+00    1.98295154e+03
 9.26344756e+02   1.04065000e+01    2.01354631e+00    1.98399499e+03
 9.27145356e+02   1.04065000e+01    2.01342790e+00    1.98503801e+03
 9.27945957e+02   1.04025000e+01    2.01330953e+00    1.98608059e+03
 9.28746557e+02   1.04025000e+01    2.01319110e+00    1.98712275e+03
 9.29547158e+02   1.03985000e+01    2.01307284e+00    1.98816448e+03
 9.30347758e+02   1.03985000e+01    2.01295449e+00    1.98920578e+03
 9.31148359e+02   1.03985000e+01    2.01283619e+00    1.99024665e+03
 9.31948959e+02   1.03985000e+01    2.01271787e+00    1.99128709e+03
 9.32749560e+02   1.03985000e+01    2.01259966e+00    1.99232710e+03
 9.33550160e+02   1.03945000e+01    2.01248137e+00    1.99336668e+03
 9.34350761e+02   1.03985000e+01    2.01236313e+00    1.99440583e+03
 9.35151361e+02   1.03945000e+01    2.01224490e+00    1.99544456e+03
 9.35951962e+02   1.03905000e+01    2.01212664e+00    1.99648286e+03
 9.36752562e+02   1.03905000e+01    2.01200848e+00    1.99752073e+03
 9.37553163e+02   1.03905000e+01    2.01189023e+00    1.99855817e+03
 9.38353763e+02   1.03865000e+01    2.01177215e+00    1.99959519e+03
 9.39154363e+02   1.03865000e+01    2.01165398e+00    2.00063178e+03
 9.39954964e+02   1.03865000e+01    2.01153586e+00    2.00166794e+03
 9.40755564e+02   1.03865000e+01    2.01141772e+00    2.00270368e+03
 9.41556165e+02   1.03825000e+01    2.01129969e+00    2.00373899e+03
 9.42356765e+02   1.03785000e+01    2.01118159e+00    2.00477388e+03
 9.43157366e+02   1.03865000e+01    2.01106356e+00    2.00580834e+03
 9.43957966e+02   1.03865000e+01    2.01094554e+00    2.00684237e+03
 9.44758567e+02   1.03825000e+01    2.01082748e+00    2.00787598e+03
 9.45559167e+02   1.03785000e+01    2.01070948e+00    2.00890917e+03
 9.46359768e+02   1.03785000e+01    2.01059142e+00    2.00994193e+03
 9.47160368e+02   1.03745000e+01    2.01047354e+00    2.01097427e+03
 9.47960969e+02   1.03745000e+01    2.01035556e+00    2.01200618e+03
 9.48761569e+02   1.03745000e+01    2.01023765e+00    2.01303767e+03
 9.49562170e+02   1.03705000e+01    2.01011969e+00    2.01406874e+03
 9.50362770e+02   1.03705000e+01    2.01000188e+00    2.01509939e+03
 9.51163371e+02   1.03665000e+01    2.00988398e+00    2.01612962e+03
 9.51963971e+02   1.03785000e+01    2.00976618e+00    2.01715942e+03
 9.52764572e+02   1.03665000e+01    2.00964828e+00    2.01818881e+03
 9.53565172e+02   1.03665000e+01    2.00953049e+00    2.01921777e+03
 9.54365773e+02   1.03625000e+01    2.00941268e+00    2.02024631e+03
 9.55166373e+02   1.03585000e+01    2.00929485e+00    2.02127444e+03
 9.55966974e+02   1.03625000e+01    2.00917717e+00    2.02230214e+03
 9.56767574e+02   1.03625000e+01    2.00905939e+00    2.02332943e+03
 9.57568175e+02   1.03625000e+01    2.00894171e+00    2.02435630e+03
 9.58368775e+02   1.03585000e+01    2.00882392e+00    2.02538275e+03
 9.59169376e+02   1.03585000e+01    2.00870634e+00    2.02640878e+03
 9.59969976e+02   1.03585000e+01    2.00858868e+00    2.02743440e+03
 9.60770576e+02   1.03465000e+01    2.00847100e+00    2.02845960e+03
 9.61571177e+02   1.03545000e+01    2.00835338e+00    2.02948438e+03
 9.62371777e+02   1.03545000e+01    2.00823586e+00    2.03050874e+03
 9.63172378e+02   1.03585000e+01    2.00811829e+00    2.03153269e+03
 9.63972978e+02   1.03585000e+01    2.00800074e+00    2.03255623e+03
 9.64773579e+02   1.03505000e+01    2.00788315e+00    2.03357935e+03
 9.65574179e+02   1.03545000e+01    2.00776572e+00    2.03460206e+03
 9.66374780e+02   1.03505000e+01    2.00764819e+00    2.03562435e+03
 9.67175380e+02   1.03425000e+01    2.00753069e+00    2.03664623e+03
 9.67975981e+02   1.03465000e+01    2.00741327e+00    2.03766770e+03
 9.68776581e+02   1.03425000e+01    2.00729582e+00    2.03868875e+03
 9.69577182e+02   1.03465000e+01    2.00717844e+00    2.03970939e+03
 9.70377782e+02   1.03425000e+01    2.00706096e+00    2.04072962e+03
 9.71178383e+02   1.03505000e+01    2.00694374e+00    2.04174944e+03
 9.71978983e+02   1.03425000e+01    2.00682632e+00    2.04276884e+03
 9.72779584e+02   1.03345000e+01    2.00670901e+00    2.04378784e+03
 9.73580184e+02   1.03385000e+01    2.00659167e+00    2.04480642e+03
 9.74380785e+02   1.03385000e+01    2.00647448e+00    2.04582460e+03
 9.75181385e+02   1.03385000e+01    2.00635722e+00    2.04684236e+03
 9.75981986e+02   1.03385000e+01    2.00623999e+00    2.04785972e+03
 9.76782586e+02   1.03345000e+01    2.00612273e+00    2.04887667e+03
 9.77583187e+02   1.03305000e+01    2.00600560e+00    2.04989321e+03
 9.78383787e+02   1.03345000e+01    2.00588844e+00    2.05090934e+03
 9.79184388e+02   1.03265000e+01    2.00577127e+00    2.05192506e+03
 9.79984988e+02   1.03305000e+01    2.00565414e+00    2.05294038e+03
 9.80785588e+02   1.03305000e+01    2.00553712e+00    2.05395529e+03
 9.81586189e+02   1.03265000e+01    2.00542002e+00    2.05496979e+03
 9.82386789e+02   1.03225000e+01    2.00530295e+00    2.05598389e+03
 9.83187390e+02   1.03265000e+01    2.00518594e+00    2.05699758e+03
 9.83987990e+02   1.03225000e+01    2.00506894e+00    2.05801087e+03
 9.84788591e+02   1.03225000e+01    2.00495197e+00    2.05902374e+03
 9.85589191e+02   1.03225000e+01    2.00483500e+00    2.06003622e+03
 9.86389792e+02   1.03185000e+01    2.00471806e+00    2.06104828e+03
 9.87190392e+02   1.03185000e+01    2.00460115e+00    2.06205994e+03
 9.87990993e+02   1.03185000e+01    2.00448429e+00    2.06307119e+03
 9.88791593e+02   1.03185000e+01    2.00436734e+00    2.06408204e+03
 9.89592194e+02   1.03185000e+01    2.00425060e+00    2.06509247e+03
 9.90392794e+02   1.03185000e+01    2.00413375e+00    2.06610250e+03
 9.91193395e+02   1.03065000e+01    2.00401695e+00    2.06711213e+03
 9.91993995e+02   1.03145000e+01    2.00390013e+00    2.06812134e+03
 9.92794596e+02   1.03145000e+01    2.00378349e+00    2.06913015e+03
 9.93595196e+02   1.03145000e+01    2.00366673e+00    2.07013855e+03
 9.94395797e+02   1.03185000e+01    2.00355010e+00    2.07114654e+03
 9.95196397e+02   1.03065000e+01    2.00343331e+00    2.07215413e+03
 9.95996998e+02   1.03065000e+01    2.00331676e+00    2.07316131e+03
 9.96797598e+02   1.03065000e+01    2.00320012e+00    2.07416808e+03
 9.97598199e+02   1.03025000e+01    2.00308353e+00    2.07517444e+03
 9.98398799e+02   1.03105000e+01    2.00296695e+00    2.07618039e+03
 9.99199400e+02   1.03065000e+01    2.00285047e+00    2.07718594e+03
 1.00000000e+03   1.03025000e+01    2.00273390e+00    2.07819107e+03
