           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 9.18500000e+00    4.87219655e+01    1.10670247e+00    5.67673960e+17
 9.19000000e+00    4.86455512e+01    1.10821619e+00    5.67389619e+17
 9.19500000e+00    4.85691577e+01    1.10973080e+00    5.67105130e+17
 9.20000000e+00    4.84927850e+01    1.11124630e+00    5.66820492e+17
 9.20500000e+00    4.84164332e+01    1.11276268e+00    5.66535705e+17
 9.21000000e+00    4.83401025e+01    1.11427995e+00    5.66250769e+17
 9.21500000e+00    4.82637928e+01    1.11579810e+00    5.65965683e+17
 9.22000000e+00    4.81875043e+01    1.11731714e+00    5.65680447e+17
 9.22500000e+00    4.81112371e+01    1.11883705e+00    5.65395061e+17
 9.23000000e+00    4.80349911e+01    1.12035785e+00    5.65109525e+17
 9.23500000e+00    4.79587666e+01    1.12187953e+00    5.64823837e+17
 9.24000000e+00    4.78825635e+01    1.12340208e+00    5.64537999e+17
 9.24500000e+00    4.78063819e+01    1.12492551e+00    5.64252009e+17
 9.25000000e+00    4.77302220e+01    1.12644982e+00    5.63965867e+17
 9.25500000e+00    4.76540838e+01    1.12797500e+00    5.63679573e+17
 9.26000000e+00    4.75779674e+01    1.12950106e+00    5.63393126e+17
 9.26500000e+00    4.75018728e+01    1.13102798e+00    5.63106527e+17
 9.27000000e+00    4.74258001e+01    1.13255578e+00    5.62819774e+17
 9.27500000e+00    4.73497494e+01    1.13408445e+00    5.62532867e+17
 9.28000000e+00    4.72737209e+01    1.13561399e+00    5.62245806e+17
 9.28500000e+00    4.71977144e+01    1.13714439e+00    5.61958591e+17
 9.29000000e+00    4.71217303e+01    1.13867566e+00    5.61671220e+17
 9.29500000e+00    4.70457684e+01    1.14020779e+00    5.61383695e+17
 9.30000000e+00    4.69698289e+01    1.14174079e+00    5.61096013e+17
 9.30500000e+00    4.68939119e+01    1.14327465e+00    5.60808176e+17
 9.31000000e+00    4.68180175e+01    1.14480938e+00    5.60520182e+17
 9.31500000e+00    4.67421457e+01    1.14634496e+00    5.60232032e+17
 9.32000000e+00    4.66662965e+01    1.14788140e+00    5.59943724e+17
 9.32500000e+00    4.65904702e+01    1.14941870e+00    5.59655258e+17
 9.33000000e+00    4.65146667e+01    1.15095685e+00    5.59366635e+17
 9.33500000e+00    4.64388861e+01    1.15249586e+00    5.59077852e+17
 9.34000000e+00    4.63631286e+01    1.15403572e+00    5.58788912e+17
 9.34500000e+00    4.62873941e+01    1.15557644e+00    5.58499811e+17
 9.35000000e+00    4.62116829e+01    1.15711801e+00    5.58210551e+17
 9.35500000e+00    4.61359948e+01    1.15866042e+00    5.57921132e+17
 9.36000000e+00    4.60603301e+01    1.16020369e+00    5.57631551e+17
 9.36500000e+00    4.59846888e+01    1.16174780e+00    5.57341810e+17
 9.37000000e+00    4.59090709e+01    1.16329276e+00    5.57051908e+17
 9.37500000e+00    4.58334766e+01    1.16483856e+00    5.56761845e+17
 9.38000000e+00    4.57579060e+01    1.16638521e+00    5.56471620e+17
 9.38500000e+00    4.56823591e+01    1.16793270e+00    5.56181232e+17
 9.39000000e+00    4.56068359e+01    1.16948103e+00    5.55890683e+17
 9.39500000e+00    4.55313366e+01    1.17103020e+00    5.55599970e+17
 9.40000000e+00    4.54558613e+01    1.17258021e+00    5.55309094e+17
 9.40500000e+00    4.53804100e+01    1.17413105e+00    5.55018055e+17
 9.41000000e+00    4.53049827e+01    1.17568273e+00    5.54726852e+17
 9.41500000e+00    4.52295797e+01    1.17723525e+00    5.54435484e+17
 9.42000000e+00    4.51542009e+01    1.17878860e+00    5.54143951e+17
 9.42500000e+00    4.50788465e+01    1.18034278e+00    5.53852253e+17
 9.43000000e+00    4.50035164e+01    1.18189779e+00    5.53560389e+17
 9.43500000e+00    4.49282109e+01    1.18345363e+00    5.53268358e+17
 9.44000000e+00    4.48529299e+01    1.18501030e+00    5.52976160e+17
 9.44500000e+00    4.47776736e+01    1.18656779e+00    5.52683795e+17
 9.45000000e+00    4.47024420e+01    1.18812611e+00    5.52391262e+17
 9.45500000e+00    4.46272352e+01    1.18968525e+00    5.52098561e+17
 9.46000000e+00    4.45520533e+01    1.19124522e+00    5.51805691e+17
 9.46500000e+00    4.44768964e+01    1.19280600e+00    5.51512652e+17
 9.47000000e+00    4.44017645e+01    1.19436761e+00    5.51219443e+17
 9.47500000e+00    4.43266577e+01    1.19593003e+00    5.50926064e+17
 9.48000000e+00    4.42515761e+01    1.19749327e+00    5.50632514e+17
 9.48500000e+00    4.41765198e+01    1.19905733e+00    5.50338793e+17
 9.49000000e+00    4.41014888e+01    1.20062220e+00    5.50044900e+17
 9.49500000e+00    4.40264833e+01    1.20218789e+00    5.49750835e+17
 9.50000000e+00    4.39515033e+01    1.20375438e+00    5.49456598e+17
 9.50500000e+00    4.38765489e+01    1.20532169e+00    5.49162188e+17
 9.51000000e+00    4.38016202e+01    1.20688980e+00    5.48867604e+17
 9.51500000e+00    4.37267172e+01    1.20845872e+00    5.48572847e+17
 9.52000000e+00    4.36518400e+01    1.21002845e+00    5.48277916e+17
 9.52500000e+00    4.35769888e+01    1.21159898e+00    5.47982809e+17
 9.53000000e+00    4.35021635e+01    1.21317032e+00    5.47687528e+17
 9.53500000e+00    4.34273643e+01    1.21474245e+00    5.47392071e+17
 9.54000000e+00    4.33525912e+01    1.21631539e+00    5.47096439e+17
 9.54500000e+00    4.32778444e+01    1.21788912e+00    5.46800629e+17
 9.55000000e+00    4.32031239e+01    1.21946366e+00    5.46504643e+17
 9.55500000e+00    4.31284297e+01    1.22103898e+00    5.46208480e+17
 9.56000000e+00    4.30537621e+01    1.22261511e+00    5.45912140e+17
 9.56500000e+00    4.29791209e+01    1.22419202e+00    5.45615621e+17
 9.57000000e+00    4.29045064e+01    1.22576973e+00    5.45318923e+17
 9.57500000e+00    4.28299186e+01    1.22734823e+00    5.45022046e+17
 9.58000000e+00    4.27553576e+01    1.22892751e+00    5.44724990e+17
 9.58500000e+00    4.26808234e+01    1.23050759e+00    5.44427752e+17
 9.59000000e+00    4.26063162e+01    1.23208845e+00    5.44130334e+17
 9.59500000e+00    4.25318360e+01    1.23367009e+00    5.43832733e+17
 9.60000000e+00    4.24573829e+01    1.23525252e+00    5.43534951e+17
 9.60500000e+00    4.23829569e+01    1.23683572e+00    5.43236985e+17
 9.61000000e+00    4.23085583e+01    1.23841971e+00    5.42938836e+17
 9.61500000e+00    4.22341869e+01    1.24000448e+00    5.42640503e+17
 9.62000000e+00    4.21598430e+01    1.24159002e+00    5.42341986e+17
 9.62500000e+00    4.20855266e+01    1.24317634e+00    5.42043283e+17
 9.63000000e+00    4.20112378e+01    1.24476343e+00    5.41744396e+17
 9.63500000e+00    4.19369766e+01    1.24635129e+00    5.41445322e+17
 9.64000000e+00    4.18627432e+01    1.24793993e+00    5.41146062e+17
 9.64500000e+00    4.17885376e+01    1.24952933e+00    5.40846615e+17
 9.65000000e+00    4.17143599e+01    1.25111951e+00    5.40546980e+17
 9.65500000e+00    4.16402102e+01    1.25271044e+00    5.40247158e+17
 9.66000000e+00    4.15660885e+01    1.25430215e+00    5.39947148e+17
 9.66500000e+00    4.14919950e+01    1.25589462e+00    5.39646949e+17
 9.67000000e+00    4.14179297e+01    1.25748784e+00    5.39346561e+17
 9.67500000e+00    4.13438927e+01    1.25908183e+00    5.39045983e+17
 9.68000000e+00    4.12698841e+01    1.26067658e+00    5.38745215e+17
 9.68500000e+00    4.11959040e+01    1.26227208e+00    5.38444255e+17
 9.69000000e+00    4.11219524e+01    1.26386834e+00    5.38143104e+17
 9.69500000e+00    4.10480294e+01    1.26546536e+00    5.37841761e+17
 9.70000000e+00    4.09741352e+01    1.26706312e+00    5.37540225e+17
 9.70500000e+00    4.09002697e+01    1.26866164e+00    5.37238495e+17
 9.71000000e+00    4.08264331e+01    1.27026091e+00    5.36936572e+17
 9.71500000e+00    4.07526254e+01    1.27186092e+00    5.36634453e+17
 9.72000000e+00    4.06788468e+01    1.27346168e+00    5.36332140e+17
 9.72500000e+00    4.06050973e+01    1.27506318e+00    5.36029631e+17
 9.73000000e+00    4.05313770e+01    1.27666543e+00    5.35726926e+17
 9.73500000e+00    4.04576860e+01    1.27826842e+00    5.35424023e+17
 9.74000000e+00    4.03840243e+01    1.27987215e+00    5.35120923e+17
 9.74500000e+00    4.03103921e+01    1.28147661e+00    5.34817624e+17
 9.75000000e+00    4.02367894e+01    1.28308181e+00    5.34514127e+17
 9.75500000e+00    4.01632163e+01    1.28468775e+00    5.34210430e+17
 9.76000000e+00    4.00896729e+01    1.28629442e+00    5.33906533e+17
 9.76500000e+00    4.00161592e+01    1.28790182e+00    5.33602435e+17
 9.77000000e+00    3.99426754e+01    1.28950995e+00    5.33298136e+17
 9.77500000e+00    3.98692216e+01    1.29111881e+00    5.32993636e+17
 9.78000000e+00    3.97957977e+01    1.29272840e+00    5.32688932e+17
 9.78500000e+00    3.97224039e+01    1.29433871e+00    5.32384025e+17
 9.79000000e+00    3.96490404e+01    1.29594975e+00    5.32078915e+17
 9.79500000e+00    3.95757070e+01    1.29756150e+00    5.31773600e+17
 9.80000000e+00    3.95024040e+01    1.29917398e+00    5.31468080e+17
 9.80500000e+00    3.94291315e+01    1.30078718e+00    5.31162355e+17
 9.81000000e+00    3.93558894e+01    1.30240109e+00    5.30856424e+17
 9.81500000e+00    3.92826779e+01    1.30401571e+00    5.30550285e+17
 9.82000000e+00    3.92094971e+01    1.30563105e+00    5.30243939e+17
 9.82500000e+00    3.91363471e+01    1.30724710e+00    5.29937386e+17
 9.83000000e+00    3.90632279e+01    1.30886386e+00    5.29630623e+17
 9.83500000e+00    3.89901396e+01    1.31048133e+00    5.29323651e+17
 9.84000000e+00    3.89170823e+01    1.31209951e+00    5.29016468e+17
 9.84500000e+00    3.88440561e+01    1.31371839e+00    5.28709075e+17
 9.85000000e+00    3.87710611e+01    1.31533797e+00    5.28401470e+17
 9.85500000e+00    3.86980973e+01    1.31695826e+00    5.28093654e+17
 9.86000000e+00    3.86251648e+01    1.31857924e+00    5.27785624e+17
 9.86500000e+00    3.85522638e+01    1.32020092e+00    5.27477381e+17
 9.87000000e+00    3.84793943e+01    1.32182330e+00    5.27168924e+17
 9.87500000e+00    3.84065563e+01    1.32344637e+00    5.26860252e+17
 9.88000000e+00    3.83337500e+01    1.32507013e+00    5.26551365e+17
 9.88500000e+00    3.82609755e+01    1.32669459e+00    5.26242261e+17
 9.89000000e+00    3.81882328e+01    1.32831973e+00    5.25932940e+17
 9.89500000e+00    3.81155220e+01    1.32994557e+00    5.25623402e+17
 9.90000000e+00    3.80428432e+01    1.33157208e+00    5.25313646e+17
 9.90500000e+00    3.79701965e+01    1.33319928e+00    5.25003671e+17
 9.91000000e+00    3.78975820e+01    1.33482717e+00    5.24693476e+17
 9.91500000e+00    3.78249997e+01    1.33645573e+00    5.24383061e+17
 9.92000000e+00    3.77524498e+01    1.33808497e+00    5.24072424e+17
 9.92500000e+00    3.76799323e+01    1.33971489e+00    5.23761567e+17
 9.93000000e+00    3.76074472e+01    1.34134548e+00    5.23450486e+17
 9.93500000e+00    3.75349948e+01    1.34297674e+00    5.23139182e+17
 9.94000000e+00    3.74625751e+01    1.34460868e+00    5.22827654e+17
 9.94500000e+00    3.73901881e+01    1.34624128e+00    5.22515901e+17
 9.95000000e+00    3.73178339e+01    1.34787455e+00    5.22203923e+17
 9.95500000e+00    3.72455127e+01    1.34950849e+00    5.21891718e+17
 9.96000000e+00    3.71732245e+01    1.35114309e+00    5.21579286e+17
 9.96500000e+00    3.71009694e+01    1.35277836e+00    5.21266627e+17
 9.97000000e+00    3.70287475e+01    1.35441428e+00    5.20953739e+17
 9.97500000e+00    3.69565588e+01    1.35605086e+00    5.20640622e+17
 9.98000000e+00    3.68844035e+01    1.35768810e+00    5.20327274e+17
 9.98500000e+00    3.68122817e+01    1.35932599e+00    5.20013696e+17
 9.99000000e+00    3.67401933e+01    1.36096453e+00    5.19699886e+17
 9.99500000e+00    3.66681386e+01    1.36260373e+00    5.19385844e+17
 1.00000000e+01    3.65961175e+01    1.36424357e+00    5.19071569e+17
 1.00050000e+01    3.65241303e+01    1.36588406e+00    5.18757060e+17
 1.00100000e+01    3.64521769e+01    1.36752520e+00    5.18442317e+17
 1.00150000e+01    3.63802574e+01    1.36916697e+00    5.18127338e+17
 1.00200000e+01    3.63083720e+01    1.37080939e+00    5.17812124e+17
 1.00250000e+01    3.62365207e+01    1.37245245e+00    5.17496672e+17
 1.00300000e+01    3.61647036e+01    1.37409615e+00    5.17180982e+17
 1.00350000e+01    3.60929208e+01    1.37574048e+00    5.16865053e+17
 1.00400000e+01    3.60211724e+01    1.37738544e+00    5.16548884e+17
 1.00450000e+01    3.59494584e+01    1.37903103e+00    5.16232475e+17
 1.00500000e+01    3.58777791e+01    1.38067726e+00    5.15915824e+17
 1.00550000e+01    3.58061343e+01    1.38232411e+00    5.15598931e+17
 1.00600000e+01    3.57345243e+01    1.38397159e+00    5.15281795e+17
 1.00650000e+01    3.56629490e+01    1.38561969e+00    5.14964415e+17
 1.00700000e+01    3.55914087e+01    1.38726841e+00    5.14646791e+17
 1.00750000e+01    3.55199034e+01    1.38891775e+00    5.14328921e+17
 1.00800000e+01    3.54484331e+01    1.39056771e+00    5.14010805e+17
 1.00850000e+01    3.53769980e+01    1.39221828e+00    5.13692442e+17
 1.00900000e+01    3.53055982e+01    1.39386947e+00    5.13373831e+17
 1.00950000e+01    3.52342337e+01    1.39552127e+00    5.13054973e+17
 1.01000000e+01    3.51629046e+01    1.39717368e+00    5.12735865e+17
 1.01050000e+01    3.50916110e+01    1.39882669e+00    5.12416507e+17
 1.01100000e+01    3.50203530e+01    1.40048031e+00    5.12096899e+17
 1.01150000e+01    3.49491307e+01    1.40213454e+00    5.11777039e+17
 1.01200000e+01    3.48779441e+01    1.40378936e+00    5.11456927e+17
 1.01250000e+01    3.48067934e+01    1.40544479e+00    5.11136560e+17
 1.01300000e+01    3.47356787e+01    1.40710081e+00    5.10815939e+17
 1.01350000e+01    3.46646000e+01    1.40875743e+00    5.10495062e+17
 1.01400000e+01    3.45935574e+01    1.41041464e+00    5.10173929e+17
 1.01450000e+01    3.45225510e+01    1.41207244e+00    5.09852537e+17
 1.01500000e+01    3.44515810e+01    1.41373083e+00    5.09530887e+17
 1.01550000e+01    3.43806473e+01    1.41538980e+00    5.09208977e+17
 1.01600000e+01    3.43097501e+01    1.41704936e+00    5.08886807e+17
 1.01650000e+01    3.42388895e+01    1.41870951e+00    5.08564376e+17
 1.01700000e+01    3.41680655e+01    1.42037023e+00    5.08241682e+17
 1.01750000e+01    3.40972782e+01    1.42203153e+00    5.07918725e+17
 1.01800000e+01    3.40265278e+01    1.42369341e+00    5.07595504e+17
 1.01850000e+01    3.39558143e+01    1.42535586e+00    5.07272019e+17
 1.01900000e+01    3.38851378e+01    1.42701889e+00    5.06948267e+17
 1.01950000e+01    3.38144985e+01    1.42868248e+00    5.06624249e+17
 1.02000000e+01    3.37438963e+01    1.43034664e+00    5.06299964e+17
 1.02050000e+01    3.36733314e+01    1.43201137e+00    5.05975409e+17
 1.02100000e+01    3.36028038e+01    1.43367665e+00    5.05650586e+17
 1.02150000e+01    3.35323137e+01    1.43534250e+00    5.05325491e+17
 1.02200000e+01    3.34618612e+01    1.43700891e+00    5.05000125e+17
 1.02250000e+01    3.33914463e+01    1.43867588e+00    5.04674486e+17
 1.02300000e+01    3.33210691e+01    1.44034340e+00    5.04348574e+17
 1.02350000e+01    3.32507298e+01    1.44201147e+00    5.04022386e+17
 1.02400000e+01    3.31804283e+01    1.44368009e+00    5.03695923e+17
 1.02450000e+01    3.31101649e+01    1.44534926e+00    5.03369183e+17
 1.02500000e+01    3.30399395e+01    1.44701897e+00    5.03042165e+17
 1.02550000e+01    3.29697523e+01    1.44868923e+00    5.02714869e+17
 1.02600000e+01    3.28996034e+01    1.45036003e+00    5.02387293e+17
 1.02650000e+01    3.28294929e+01    1.45203137e+00    5.02059436e+17
 1.02700000e+01    3.27594208e+01    1.45370324e+00    5.01731298e+17
 1.02750000e+01    3.26893873e+01    1.45537565e+00    5.01402878e+17
 1.02800000e+01    3.26193924e+01    1.45704859e+00    5.01074174e+17
 1.02850000e+01    3.25494362e+01    1.45872206e+00    5.00745186e+17
 1.02900000e+01    3.24795188e+01    1.46039605e+00    5.00415913e+17
 1.02950000e+01    3.24096404e+01    1.46207057e+00    5.00086354e+17
 1.03000000e+01    3.23398009e+01    1.46374562e+00    4.99756508e+17
 1.03050000e+01    3.22700005e+01    1.46542118e+00    4.99426373e+17
 1.03100000e+01    3.22002394e+01    1.46709726e+00    4.99095948e+17
 1.03150000e+01    3.21305175e+01    1.46877386e+00    4.98765232e+17
 1.03200000e+01    3.20608350e+01    1.47045097e+00    4.98434224e+17
 1.03250000e+01    3.19911919e+01    1.47212860e+00    4.98102923e+17
 1.03300000e+01    3.19215884e+01    1.47380673e+00    4.97771328e+17
 1.03350000e+01    3.18520245e+01    1.47548536e+00    4.97439437e+17
 1.03400000e+01    3.17825004e+01    1.47716450e+00    4.97107250e+17
 1.03450000e+01    3.17130161e+01    1.47884415e+00    4.96774764e+17
 1.03500000e+01    3.16435718e+01    1.48052429e+00    4.96441981e+17
 1.03550000e+01    3.15741674e+01    1.48220492e+00    4.96108897e+17
 1.03600000e+01    3.15048032e+01    1.48388606e+00    4.95775512e+17
 1.03650000e+01    3.14354792e+01    1.48556768e+00    4.95441825e+17
 1.03700000e+01    3.13661955e+01    1.48724979e+00    4.95107834e+17
 1.03750000e+01    3.12969522e+01    1.48893239e+00    4.94773540e+17
 1.03800000e+01    3.12277494e+01    1.49061548e+00    4.94438940e+17
 1.03850000e+01    3.11585871e+01    1.49229904e+00    4.94104033e+17
 1.03900000e+01    3.10894655e+01    1.49398309e+00    4.93768818e+17
 1.03950000e+01    3.10203847e+01    1.49566761e+00    4.93433294e+17
 1.04000000e+01    3.09513448e+01    1.49735261e+00    4.93097460e+17
 1.04050000e+01    3.08823458e+01    1.49903808e+00    4.92761315e+17
 1.04100000e+01    3.08133879e+01    1.50072402e+00    4.92424857e+17
 1.04150000e+01    3.07444712e+01    1.50241043e+00    4.92088085e+17
 1.04200000e+01    3.06755956e+01    1.50409730e+00    4.91750998e+17
 1.04250000e+01    3.06067615e+01    1.50578463e+00    4.91413596e+17
 1.04300000e+01    3.05379687e+01    1.50747242e+00    4.91075876e+17
 1.04350000e+01    3.04692175e+01    1.50916067e+00    4.90737838e+17
 1.04400000e+01    3.04005079e+01    1.51084938e+00    4.90399480e+17
 1.04450000e+01    3.03318401e+01    1.51253853e+00    4.90060801e+17
 1.04500000e+01    3.02632140e+01    1.51422814e+00    4.89721801e+17
 1.04550000e+01    3.01946299e+01    1.51591819e+00    4.89382478e+17
 1.04600000e+01    3.01260878e+01    1.51760869e+00    4.89042830e+17
 1.04650000e+01    3.00575878e+01    1.51929963e+00    4.88702858e+17
 1.04700000e+01    2.99891300e+01    1.52099100e+00    4.88362559e+17
 1.04750000e+01    2.99207145e+01    1.52268282e+00    4.88021932e+17
 1.04800000e+01    2.98523414e+01    1.52437506e+00    4.87680975e+17
 1.04850000e+01    2.97840108e+01    1.52606774e+00    4.87339688e+17
 1.04900000e+01    2.97157227e+01    1.52776085e+00    4.86998068e+17
 1.04950000e+01    2.96474774e+01    1.52945438e+00    4.86656115e+17
 1.05000000e+01    2.95792749e+01    1.53114834e+00    4.86313827e+17
 1.05050000e+01    2.95111152e+01    1.53284271e+00    4.85971203e+17
 1.05100000e+01    2.94429985e+01    1.53453751e+00    4.85628241e+17
