           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 1.89500000e+00    4.75600641e+00    3.73281773e-03    2.58354610e+17
 1.90000000e+00    4.75473645e+00    3.76220899e-03    2.58327575e+17
 1.90500000e+00    4.75346335e+00    3.79175225e-03    2.58300468e+17
 1.91000000e+00    4.75218711e+00    3.82144787e-03    2.58273289e+17
 1.91500000e+00    4.75090773e+00    3.85129624e-03    2.58246039e+17
 1.92000000e+00    4.74962521e+00    3.88129771e-03    2.58218717e+17
 1.92500000e+00    4.74833956e+00    3.91145264e-03    2.58191324e+17
 1.93000000e+00    4.74705077e+00    3.94176142e-03    2.58163858e+17
 1.93500000e+00    4.74575885e+00    3.97222439e-03    2.58136321e+17
 1.94000000e+00    4.74446380e+00    4.00284194e-03    2.58108712e+17
 1.94500000e+00    4.74316561e+00    4.03361442e-03    2.58081032e+17
 1.95000000e+00    4.74186430e+00    4.06454220e-03    2.58053280e+17
 1.95500000e+00    4.74055987e+00    4.09562564e-03    2.58025456e+17
 1.96000000e+00    4.73925230e+00    4.12686511e-03    2.57997560e+17
 1.96500000e+00    4.73794162e+00    4.15826097e-03    2.57969592e+17
 1.97000000e+00    4.73662781e+00    4.18981360e-03    2.57941553e+17
 1.97500000e+00    4.73531088e+00    4.22152334e-03    2.57913442e+17
 1.98000000e+00    4.73399084e+00    4.25339057e-03    2.57885259e+17
 1.98500000e+00    4.73266767e+00    4.28541564e-03    2.57857005e+17
 1.99000000e+00    4.73134139e+00    4.31759893e-03    2.57828678e+17
 1.99500000e+00    4.73001200e+00    4.34994079e-03    2.57800280e+17
 2.00000000e+00    4.72867950e+00    4.38244159e-03    2.57771810e+17
 2.00500000e+00    4.72734389e+00    4.41510168e-03    2.57743269e+17
 2.01000000e+00    4.72600517e+00    4.44792144e-03    2.57714655e+17
 2.01500000e+00    4.72466334e+00    4.48090122e-03    2.57685970e+17
 2.02000000e+00    4.72331841e+00    4.51404139e-03    2.57657213e+17
 2.02500000e+00    4.72197037e+00    4.54734230e-03    2.57628384e+17
 2.03000000e+00    4.72061923e+00    4.58080431e-03    2.57599484e+17
 2.03500000e+00    4.71926500e+00    4.61442780e-03    2.57570511e+17
 2.04000000e+00    4.71790766e+00    4.64821311e-03    2.57541467e+17
 2.04500000e+00    4.71654723e+00    4.68216061e-03    2.57512351e+17
 2.05000000e+00    4.71518370e+00    4.71627065e-03    2.57483163e+17
 2.05500000e+00    4.71381708e+00    4.75054361e-03    2.57453904e+17
 2.06000000e+00    4.71244737e+00    4.78497982e-03    2.57424572e+17
 2.06500000e+00    4.71107457e+00    4.81957967e-03    2.57395169e+17
 2.07000000e+00    4.70969868e+00    4.85434350e-03    2.57365694e+17
 2.07500000e+00    4.70831971e+00    4.88927167e-03    2.57336147e+17
 2.08000000e+00    4.70693765e+00    4.92436454e-03    2.57306529e+17
 2.08500000e+00    4.70555251e+00    4.95962246e-03    2.57276838e+17
 2.09000000e+00    4.70416428e+00    4.99504581e-03    2.57247076e+17
 2.09500000e+00    4.70277298e+00    5.03063493e-03    2.57217241e+17
 2.10000000e+00    4.70137860e+00    5.06639017e-03    2.57187335e+17
 2.10500000e+00    4.69998115e+00    5.10231191e-03    2.57157357e+17
 2.11000000e+00    4.69858062e+00    5.13840049e-03    2.57127308e+17
 2.11500000e+00    4.69717702e+00    5.17465626e-03    2.57097186e+17
 2.12000000e+00    4.69577035e+00    5.21107960e-03    2.57066993e+17
 2.12500000e+00    4.69436061e+00    5.24767084e-03    2.57036727e+17
 2.13000000e+00    4.69294780e+00    5.28443035e-03    2.57006390e+17
 2.13500000e+00    4.69153193e+00    5.32135848e-03    2.56975981e+17
 2.14000000e+00    4.69011299e+00    5.35845558e-03    2.56945500e+17
 2.14500000e+00    4.68869100e+00    5.39572202e-03    2.56914947e+17
 2.15000000e+00    4.68726594e+00    5.43315814e-03    2.56884323e+17
 2.15500000e+00    4.68583783e+00    5.47076430e-03    2.56853626e+17
 2.16000000e+00    4.68440666e+00    5.50854085e-03    2.56822858e+17
 2.16500000e+00    4.68297244e+00    5.54648815e-03    2.56792017e+17
 2.17000000e+00    4.68153516e+00    5.58460654e-03    2.56761105e+17
 2.17500000e+00    4.68009483e+00    5.62289639e-03    2.56730121e+17
 2.18000000e+00    4.67865146e+00    5.66135804e-03    2.56699065e+17
 2.18500000e+00    4.67720503e+00    5.69999184e-03    2.56667937e+17
 2.19000000e+00    4.67575557e+00    5.73879815e-03    2.56636737e+17
 2.19500000e+00    4.67430306e+00    5.77777732e-03    2.56605466e+17
 2.20000000e+00    4.67284750e+00    5.81692970e-03    2.56574122e+17
 2.20500000e+00    4.67138891e+00    5.85625564e-03    2.56542707e+17
 2.21000000e+00    4.66992728e+00    5.89575549e-03    2.56511219e+17
 2.21500000e+00    4.66846262e+00    5.93542960e-03    2.56479660e+17
 2.22000000e+00    4.66699492e+00    5.97527832e-03    2.56448028e+17
 2.22500000e+00    4.66552418e+00    6.01530200e-03    2.56416325e+17
 2.23000000e+00    4.66405042e+00    6.05550100e-03    2.56384550e+17
 2.23500000e+00    4.66257363e+00    6.09587565e-03    2.56352703e+17
 2.24000000e+00    4.66109381e+00    6.13642631e-03    2.56320784e+17
 2.24500000e+00    4.65961097e+00    6.17715333e-03    2.56288793e+17
 2.25000000e+00    4.65812510e+00    6.21805705e-03    2.56256730e+17
 2.25500000e+00    4.65663622e+00    6.25913783e-03    2.56224595e+17
 2.26000000e+00    4.65514431e+00    6.30039601e-03    2.56192388e+17
 2.26500000e+00    4.65364939e+00    6.34183193e-03    2.56160110e+17
 2.27000000e+00    4.65215145e+00    6.38344595e-03    2.56127759e+17
 2.27500000e+00    4.65065050e+00    6.42523841e-03    2.56095336e+17
 2.28000000e+00    4.64914654e+00    6.46720966e-03    2.56062841e+17
 2.28500000e+00    4.64763956e+00    6.50936004e-03    2.56030275e+17
 2.29000000e+00    4.64612958e+00    6.55168990e-03    2.55997636e+17
 2.29500000e+00    4.64461660e+00    6.59419958e-03    2.55964926e+17
 2.30000000e+00    4.64310060e+00    6.63688944e-03    2.55932143e+17
 2.30500000e+00    4.64158161e+00    6.67975981e-03    2.55899288e+17
 2.31000000e+00    4.64005962e+00    6.72281103e-03    2.55866362e+17
 2.31500000e+00    4.63853463e+00    6.76604347e-03    2.55833363e+17
 2.32000000e+00    4.63700664e+00    6.80945744e-03    2.55800293e+17
 2.32500000e+00    4.63547566e+00    6.85305331e-03    2.55767150e+17
 2.33000000e+00    4.63394169e+00    6.89683141e-03    2.55733936e+17
 2.33500000e+00    4.63240472e+00    6.94079209e-03    2.55700649e+17
 2.34000000e+00    4.63086477e+00    6.98493569e-03    2.55667291e+17
 2.34500000e+00    4.62932183e+00    7.02926255e-03    2.55633860e+17
 2.35000000e+00    4.62777591e+00    7.07377301e-03    2.55600357e+17
 2.35500000e+00    4.62622700e+00    7.11846742e-03    2.55566783e+17
 2.36000000e+00    4.62467511e+00    7.16334611e-03    2.55533136e+17
 2.36500000e+00    4.62312025e+00    7.20840943e-03    2.55499418e+17
 2.37000000e+00    4.62156240e+00    7.25365771e-03    2.55465627e+17
 2.37500000e+00    4.62000159e+00    7.29909131e-03    2.55431764e+17
 2.38000000e+00    4.61843780e+00    7.34471055e-03    2.55397829e+17
 2.38500000e+00    4.61687103e+00    7.39051579e-03    2.55363823e+17
 2.39000000e+00    4.61530130e+00    7.43650734e-03    2.55329744e+17
 2.39500000e+00    4.61372861e+00    7.48268557e-03    2.55295593e+17
 2.40000000e+00    4.61215295e+00    7.52905080e-03    2.55261370e+17
 2.40500000e+00    4.61057432e+00    7.57560337e-03    2.55227075e+17
 2.41000000e+00    4.60899274e+00    7.62234362e-03    2.55192708e+17
 2.41500000e+00    4.60740819e+00    7.66927190e-03    2.55158269e+17
 2.42000000e+00    4.60582069e+00    7.71638853e-03    2.55123758e+17
 2.42500000e+00    4.60423024e+00    7.76369385e-03    2.55089174e+17
 2.43000000e+00    4.60263683e+00    7.81118820e-03    2.55054519e+17
 2.43500000e+00    4.60104047e+00    7.85887192e-03    2.55019792e+17
 2.44000000e+00    4.59944116e+00    7.90674534e-03    2.54984992e+17
 2.44500000e+00    4.59783891e+00    7.95480880e-03    2.54950121e+17
 2.45000000e+00    4.59623371e+00    8.00306264e-03    2.54915177e+17
 2.45500000e+00    4.59462557e+00    8.05150718e-03    2.54880161e+17
 2.46000000e+00    4.59301448e+00    8.10014277e-03    2.54845074e+17
 2.46500000e+00    4.59140046e+00    8.14896973e-03    2.54809914e+17
 2.47000000e+00    4.58978350e+00    8.19798841e-03    2.54774682e+17
 2.47500000e+00    4.58816361e+00    8.24719913e-03    2.54739378e+17
 2.48000000e+00    4.58654079e+00    8.29660223e-03    2.54704001e+17
 2.48500000e+00    4.58491503e+00    8.34619804e-03    2.54668553e+17
 2.49000000e+00    4.58328635e+00    8.39598690e-03    2.54633033e+17
 2.49500000e+00    4.58165474e+00    8.44596914e-03    2.54597440e+17
 2.50000000e+00    4.58002021e+00    8.49614508e-03    2.54561775e+17
 2.50500000e+00    4.57838275e+00    8.54651507e-03    2.54526039e+17
 2.51000000e+00    4.57674238e+00    8.59707943e-03    2.54490230e+17
 2.51500000e+00    4.57509908e+00    8.64783849e-03    2.54454349e+17
 2.52000000e+00    4.57345288e+00    8.69879259e-03    2.54418395e+17
 2.52500000e+00    4.57180375e+00    8.74994205e-03    2.54382370e+17
 2.53000000e+00    4.57015172e+00    8.80128721e-03    2.54346273e+17
 2.53500000e+00    4.56849678e+00    8.85282839e-03    2.54310103e+17
 2.54000000e+00    4.56683892e+00    8.90456592e-03    2.54273861e+17
 2.54500000e+00    4.56517817e+00    8.95650014e-03    2.54237547e+17
 2.55000000e+00    4.56351451e+00    9.00863137e-03    2.54201161e+17
 2.55500000e+00    4.56184795e+00    9.06095993e-03    2.54164703e+17
 2.56000000e+00    4.56017849e+00    9.11348617e-03    2.54128173e+17
 2.56500000e+00    4.55850613e+00    9.16621040e-03    2.54091570e+17
 2.57000000e+00    4.55683088e+00    9.21913295e-03    2.54054896e+17
 2.57500000e+00    4.55515274e+00    9.27225415e-03    2.54018149e+17
 2.58000000e+00    4.55347170e+00    9.32557432e-03    2.53981330e+17
 2.58500000e+00    4.55178778e+00    9.37909380e-03    2.53944439e+17
 2.59000000e+00    4.55010097e+00    9.43281291e-03    2.53907475e+17
 2.59500000e+00    4.54841128e+00    9.48673196e-03    2.53870440e+17
 2.60000000e+00    4.54671871e+00    9.54085130e-03    2.53833332e+17
 2.60500000e+00    4.54502325e+00    9.59517124e-03    2.53796152e+17
 2.61000000e+00    4.54332492e+00    9.64969210e-03    2.53758900e+17
 2.61500000e+00    4.54162371e+00    9.70441422e-03    2.53721576e+17
 2.62000000e+00    4.53991963e+00    9.75933791e-03    2.53684179e+17
 2.62500000e+00    4.53821268e+00    9.81446350e-03    2.53646710e+17
 2.63000000e+00    4.53650286e+00    9.86979131e-03    2.53609170e+17
 2.63500000e+00    4.53479018e+00    9.92532167e-03    2.53571556e+17
 2.64000000e+00    4.53307463e+00    9.98105489e-03    2.53533871e+17
 2.64500000e+00    4.53135621e+00    1.00369913e-02    2.53496114e+17
 2.65000000e+00    4.52963494e+00    1.00931312e-02    2.53458284e+17
 2.65500000e+00    4.52791081e+00    1.01494750e-02    2.53420382e+17
 2.66000000e+00    4.52618382e+00    1.02060229e-02    2.53382408e+17
 2.66500000e+00    4.52445398e+00    1.02627752e-02    2.53344361e+17
 2.67000000e+00    4.52272129e+00    1.03197324e-02    2.53306243e+17
 2.67500000e+00    4.52098575e+00    1.03768947e-02    2.53268052e+17
 2.68000000e+00    4.51924736e+00    1.04342624e-02    2.53229789e+17
 2.68500000e+00    4.51750613e+00    1.04918359e-02    2.53191453e+17
 2.69000000e+00    4.51576205e+00    1.05496154e-02    2.53153046e+17
 2.69500000e+00    4.51401514e+00    1.06076013e-02    2.53114566e+17
 2.70000000e+00    4.51226539e+00    1.06657939e-02    2.53076014e+17
 2.70500000e+00    4.51051280e+00    1.07241936e-02    2.53037389e+17
 2.71000000e+00    4.50875737e+00    1.07828005e-02    2.52998693e+17
 2.71500000e+00    4.50699912e+00    1.08416152e-02    2.52959924e+17
 2.72000000e+00    4.50523804e+00    1.09006378e-02    2.52921083e+17
 2.72500000e+00    4.50347413e+00    1.09598687e-02    2.52882169e+17
 2.73000000e+00    4.50170740e+00    1.10193082e-02    2.52843184e+17
 2.73500000e+00    4.49993784e+00    1.10789566e-02    2.52804126e+17
 2.74000000e+00    4.49816546e+00    1.11388143e-02    2.52764996e+17
 2.74500000e+00    4.49639027e+00    1.11988815e-02    2.52725793e+17
 2.75000000e+00    4.49461226e+00    1.12591586e-02    2.52686518e+17
 2.75500000e+00    4.49283144e+00    1.13196458e-02    2.52647171e+17
 2.76000000e+00    4.49104780e+00    1.13803436e-02    2.52607752e+17
 2.76500000e+00    4.48926136e+00    1.14412521e-02    2.52568260e+17
 2.77000000e+00    4.48747211e+00    1.15023718e-02    2.52528696e+17
 2.77500000e+00    4.48568006e+00    1.15637029e-02    2.52489060e+17
 2.78000000e+00    4.48388521e+00    1.16252457e-02    2.52449352e+17
 2.78500000e+00    4.48208755e+00    1.16870006e-02    2.52409571e+17
 2.79000000e+00    4.48028710e+00    1.17489678e-02    2.52369718e+17
 2.79500000e+00    4.47848385e+00    1.18111477e-02    2.52329792e+17
 2.80000000e+00    4.47667782e+00    1.18735407e-02    2.52289795e+17
 2.80500000e+00    4.47486899e+00    1.19361469e-02    2.52249725e+17
 2.81000000e+00    4.47305737e+00    1.19989667e-02    2.52209582e+17
 2.81500000e+00    4.47124297e+00    1.20620004e-02    2.52169368e+17
 2.82000000e+00    4.46942578e+00    1.21252483e-02    2.52129081e+17
 2.82500000e+00    4.46760581e+00    1.21887108e-02    2.52088721e+17
 2.83000000e+00    4.46578307e+00    1.22523881e-02    2.52048290e+17
 2.83500000e+00    4.46395755e+00    1.23162806e-02    2.52007786e+17
 2.84000000e+00    4.46212925e+00    1.23803885e-02    2.51967209e+17
 2.84500000e+00    4.46029818e+00    1.24447122e-02    2.51926561e+17
 2.85000000e+00    4.45846435e+00    1.25092519e-02    2.51885840e+17
 2.85500000e+00    4.45662774e+00    1.25740080e-02    2.51845046e+17
 2.86000000e+00    4.45478837e+00    1.26389808e-02    2.51804181e+17
 2.86500000e+00    4.45294624e+00    1.27041706e-02    2.51763243e+17
 2.87000000e+00    4.45110135e+00    1.27695777e-02    2.51722232e+17
 2.87500000e+00    4.44925371e+00    1.28352024e-02    2.51681149e+17
 2.88000000e+00    4.44740330e+00    1.29010449e-02    2.51639994e+17
 2.88500000e+00    4.44555015e+00    1.29671057e-02    2.51598767e+17
 2.89000000e+00    4.44369424e+00    1.30333850e-02    2.51557467e+17
 2.89500000e+00    4.44183559e+00    1.30998831e-02    2.51516095e+17
 2.90000000e+00    4.43997419e+00    1.31666003e-02    2.51474650e+17
 2.90500000e+00    4.43811004e+00    1.32335369e-02    2.51433133e+17
 2.91000000e+00    4.43624316e+00    1.33006932e-02    2.51391544e+17
 2.91500000e+00    4.43437353e+00    1.33680696e-02    2.51349882e+17
 2.92000000e+00    4.43250118e+00    1.34356662e-02    2.51308148e+17
 2.92500000e+00    4.43062608e+00    1.35034835e-02    2.51266342e+17
 2.93000000e+00    4.42874826e+00    1.35715217e-02    2.51224463e+17
 2.93500000e+00    4.42686771e+00    1.36397812e-02    2.51182512e+17
 2.94000000e+00    4.42498443e+00    1.37082621e-02    2.51140488e+17
 2.94500000e+00    4.42309842e+00    1.37769649e-02    2.51098392e+17
 2.95000000e+00    4.42120970e+00    1.38458897e-02    2.51056224e+17
 2.95500000e+00    4.41931826e+00    1.39150370e-02    2.51013983e+17
 2.96000000e+00    4.41742410e+00    1.39844070e-02    2.50971670e+17
 2.96500000e+00    4.41552722e+00    1.40540001e-02    2.50929284e+17
 2.97000000e+00    4.41362763e+00    1.41238164e-02    2.50886826e+17
 2.97500000e+00    4.41172534e+00    1.41938563e-02    2.50844296e+17
 2.98000000e+00    4.40982033e+00    1.42641201e-02    2.50801693e+17
 2.98500000e+00    4.40791263e+00    1.43346082e-02    2.50759018e+17
 2.99000000e+00    4.40600222e+00    1.44053207e-02    2.50716270e+17
 2.99500000e+00    4.40408911e+00    1.44762580e-02    2.50673450e+17
 3.00000000e+00    4.40217330e+00    1.45474204e-02    2.50630558e+17
 3.00500000e+00    4.40025480e+00    1.46188081e-02    2.50587593e+17
 3.01000000e+00    4.39833360e+00    1.46904215e-02    2.50544556e+17
 3.01500000e+00    4.39640972e+00    1.47622609e-02    2.50501446e+17
 3.02000000e+00    4.39448315e+00    1.48343266e-02    2.50458264e+17
 3.02500000e+00    4.39255389e+00    1.49066188e-02    2.50415009e+17
 3.03000000e+00    4.39062195e+00    1.49791378e-02    2.50371682e+17
 3.03500000e+00    4.38868734e+00    1.50518840e-02    2.50328282e+17
 3.04000000e+00    4.38675004e+00    1.51248576e-02    2.50284810e+17
 3.04500000e+00    4.38481007e+00    1.51980589e-02    2.50241266e+17
 3.05000000e+00    4.38286743e+00    1.52714882e-02    2.50197649e+17
 3.05500000e+00    4.38092211e+00    1.53451458e-02    2.50153960e+17
 3.06000000e+00    4.37897413e+00    1.54190319e-02    2.50110198e+17
 3.06500000e+00    4.37702349e+00    1.54931470e-02    2.50066364e+17
 3.07000000e+00    4.37507018e+00    1.55674912e-02    2.50022457e+17
 3.07500000e+00    4.37311421e+00    1.56420649e-02    2.49978478e+17
 3.08000000e+00    4.37115559e+00    1.57168683e-02    2.49934427e+17
 3.08500000e+00    4.36919431e+00    1.57919017e-02    2.49890303e+17
 3.09000000e+00    4.36723038e+00    1.58671655e-02    2.49846106e+17
 3.09500000e+00    4.36526380e+00    1.59426598e-02    2.49801837e+17
 3.10000000e+00    4.36329457e+00    1.60183851e-02    2.49757495e+17
 3.10500000e+00    4.36132269e+00    1.60943415e-02    2.49713082e+17
 3.11000000e+00    4.35934818e+00    1.61705293e-02    2.49668595e+17
 3.11500000e+00    4.35737102e+00    1.62469489e-02    2.49624036e+17
 3.12000000e+00    4.35539123e+00    1.63236006e-02    2.49579405e+17
 3.12500000e+00    4.35340880e+00    1.64004845e-02    2.49534701e+17
 3.13000000e+00    4.35142374e+00    1.64776010e-02    2.49489924e+17
 3.13500000e+00    4.34943606e+00    1.65549505e-02    2.49445076e+17
 3.14000000e+00    4.34744574e+00    1.66325330e-02    2.49400154e+17
 3.14500000e+00    4.34545280e+00    1.67103491e-02    2.49355160e+17
 3.15000000e+00    4.34345724e+00    1.67883988e-02    2.49310094e+17
 3.15500000e+00    4.34145906e+00    1.68666826e-02    2.49264955e+17
 3.16000000e+00    4.33945826e+00    1.69452006e-02    2.49219744e+17
 3.16500000e+00    4.33745485e+00    1.70239532e-02    2.49174460e+17
 3.17000000e+00    4.33544883e+00    1.71029407e-02    2.49129103e+17
 3.17500000e+00    4.33344020e+00    1.71821633e-02    2.49083674e+17
 3.18000000e+00    4.33142896e+00    1.72616213e-02    2.49038173e+17
 3.18500000e+00    4.32941512e+00    1.73413149e-02    2.48992599e+17
 3.19000000e+00    4.32739868e+00    1.74212446e-02    2.48946952e+17
 3.19500000e+00    4.32537964e+00    1.75014105e-02    2.48901233e+17
 3.20000000e+00    4.32335800e+00    1.75818129e-02    2.48855442e+17
 3.20500000e+00    4.32133378e+00    1.76624521e-02    2.48809578e+17
 3.21000000e+00    4.31930696e+00    1.77433284e-02    2.48763641e+17
 3.21500000e+00    4.31727755e+00    1.78244421e-02    2.48717632e+17
 3.22000000e+00    4.31524556e+00    1.79057933e-02    2.48671550e+17
