           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 9.42500000e+00    1.88413201e+01    1.14628955e+00    4.99404593e+17
 9.43000000e+00    1.87899918e+01    1.14769151e+00    4.99012377e+17
 9.43500000e+00    1.87386983e+01    1.14909386e+00    4.98619755e+17
 9.44000000e+00    1.86874395e+01    1.15049658e+00    4.98226918e+17
 9.44500000e+00    1.86362155e+01    1.15189969e+00    4.97833599e+17
 9.45000000e+00    1.85850265e+01    1.15330317e+00    4.97439969e+17
 9.45500000e+00    1.85338724e+01    1.15470703e+00    4.97046039e+17
 9.46000000e+00    1.84827535e+01    1.15611126e+00    4.96651593e+17
 9.46500000e+00    1.84316697e+01    1.15751585e+00    4.96256905e+17
 9.47000000e+00    1.83806212e+01    1.15892082e+00    4.95861781e+17
 9.47500000e+00    1.83296081e+01    1.16032614e+00    4.95466306e+17
 9.48000000e+00    1.82786304e+01    1.16173183e+00    4.95070294e+17
 9.48500000e+00    1.82276883e+01    1.16313788e+00    4.94674059e+17
 9.49000000e+00    1.81767817e+01    1.16454428e+00    4.94277592e+17
 9.49500000e+00    1.81259109e+01    1.16595104e+00    4.93880574e+17
 9.50000000e+00    1.80750758e+01    1.16735814e+00    4.93483209e+17
 9.50500000e+00    1.80242767e+01    1.16876559e+00    4.93085351e+17
 9.51000000e+00    1.79735134e+01    1.17017339e+00    4.92687259e+17
 9.51500000e+00    1.79227863e+01    1.17158153e+00    4.92288726e+17
 9.52000000e+00    1.78720953e+01    1.17299001e+00    4.91889831e+17
 9.52500000e+00    1.78214405e+01    1.17439883e+00    4.91490543e+17
 9.53000000e+00    1.77708220e+01    1.17580798e+00    4.91090804e+17
 9.53500000e+00    1.77202399e+01    1.17721746e+00    4.90690781e+17
 9.54000000e+00    1.76696943e+01    1.17862727e+00    4.90290303e+17
 9.54500000e+00    1.76191853e+01    1.18003740e+00    4.89889381e+17
 9.55000000e+00    1.75687129e+01    1.18144786e+00    4.89488113e+17
 9.55500000e+00    1.75182773e+01    1.18285864e+00    4.89086389e+17
 9.56000000e+00    1.74678785e+01    1.18426974e+00    4.88684262e+17
 9.56500000e+00    1.74175167e+01    1.18568115e+00    4.88281889e+17
 9.57000000e+00    1.73671919e+01    1.18709287e+00    4.87878913e+17
 9.57500000e+00    1.73169042e+01    1.18850490e+00    4.87475802e+17
 9.58000000e+00    1.72666537e+01    1.18991724e+00    4.87072059e+17
 9.58500000e+00    1.72164405e+01    1.19132988e+00    4.86667991e+17
 9.59000000e+00    1.71662646e+01    1.19274282e+00    4.86263554e+17
 9.59500000e+00    1.71161262e+01    1.19415605e+00    4.85858636e+17
 9.60000000e+00    1.70660254e+01    1.19556959e+00    4.85453278e+17
 9.60500000e+00    1.70159622e+01    1.19698341e+00    4.85047621e+17
 9.61000000e+00    1.69659368e+01    1.19839752e+00    4.84641460e+17
 9.61500000e+00    1.69159491e+01    1.19981192e+00    4.84234803e+17
 9.62000000e+00    1.68659994e+01    1.20122661e+00    4.83827880e+17
 9.62500000e+00    1.68160877e+01    1.20264157e+00    4.83420455e+17
 9.63000000e+00    1.67662141e+01    1.20405681e+00    4.83012705e+17
 9.63500000e+00    1.67163787e+01    1.20547232e+00    4.82604483e+17
 9.64000000e+00    1.66665815e+01    1.20688810e+00    4.82195867e+17
 9.64500000e+00    1.66168227e+01    1.20830415e+00    4.81786691e+17
 9.65000000e+00    1.65671024e+01    1.20972047e+00    4.81377194e+17
 9.65500000e+00    1.65174206e+01    1.21113705e+00    4.80967197e+17
 9.66000000e+00    1.64677775e+01    1.21255389e+00    4.80556897e+17
 9.66500000e+00    1.64181731e+01    1.21397099e+00    4.80146103e+17
 9.67000000e+00    1.63686075e+01    1.21538833e+00    4.79734783e+17
 9.67500000e+00    1.63190808e+01    1.21680593e+00    4.79323148e+17
 9.68000000e+00    1.62695931e+01    1.21822378e+00    4.78910996e+17
 9.68500000e+00    1.62201446e+01    1.21964187e+00    4.78498424e+17
 9.69000000e+00    1.61707352e+01    1.22106020e+00    4.78085459e+17
 9.69500000e+00    1.61213651e+01    1.22247876e+00    4.77671970e+17
 9.70000000e+00    1.60720344e+01    1.22389757e+00    4.77257942e+17
 9.70500000e+00    1.60227431e+01    1.22531660e+00    4.76843610e+17
 9.71000000e+00    1.59734915e+01    1.22673586e+00    4.76428871e+17
 9.71500000e+00    1.59242794e+01    1.22815535e+00    4.76013591e+17
 9.72000000e+00    1.58751072e+01    1.22957506e+00    4.75597856e+17
 9.72500000e+00    1.58259747e+01    1.23099499e+00    4.75181695e+17
 9.73000000e+00    1.57768822e+01    1.23241513e+00    4.74765102e+17
 9.73500000e+00    1.57278298e+01    1.23383549e+00    4.74347956e+17
 9.74000000e+00    1.56788174e+01    1.23525606e+00    4.73930512e+17
 9.74500000e+00    1.56298453e+01    1.23667683e+00    4.73512435e+17
 9.75000000e+00    1.55809135e+01    1.23809781e+00    4.73093970e+17
 9.75500000e+00    1.55320220e+01    1.23951898e+00    4.72675022e+17
 9.76000000e+00    1.54831711e+01    1.24094036e+00    4.72255455e+17
 9.76500000e+00    1.54343608e+01    1.24236192e+00    4.71835719e+17
 9.77000000e+00    1.53855912e+01    1.24378368e+00    4.71415260e+17
 9.77500000e+00    1.53368624e+01    1.24520562e+00    4.70994444e+17
 9.78000000e+00    1.52881744e+01    1.24662775e+00    4.70573140e+17
 9.78500000e+00    1.52395274e+01    1.24805005e+00    4.70151349e+17
 9.79000000e+00    1.51909215e+01    1.24947253e+00    4.69729012e+17
 9.79500000e+00    1.51423568e+01    1.25089519e+00    4.69306299e+17
 9.80000000e+00    1.50938333e+01    1.25231802e+00    4.68883048e+17
 9.80500000e+00    1.50453512e+01    1.25374101e+00    4.68459255e+17
 9.81000000e+00    1.49969106e+01    1.25516416e+00    4.68034960e+17
 9.81500000e+00    1.49485115e+01    1.25658748e+00    4.67610258e+17
 9.82000000e+00    1.49001540e+01    1.25801095e+00    4.67184963e+17
 9.82500000e+00    1.48518383e+01    1.25943458e+00    4.66759278e+17
 9.83000000e+00    1.48035645e+01    1.26085836e+00    4.66333002e+17
 9.83500000e+00    1.47553326e+01    1.26228228e+00    4.65906167e+17
 9.84000000e+00    1.47071427e+01    1.26370634e+00    4.65479012e+17
 9.84500000e+00    1.46589950e+01    1.26513055e+00    4.65051207e+17
 9.85000000e+00    1.46108895e+01    1.26655489e+00    4.64622935e+17
 9.85500000e+00    1.45628264e+01    1.26797936e+00    4.64194199e+17
 9.86000000e+00    1.45148057e+01    1.26940396e+00    4.63764888e+17
 9.86500000e+00    1.44668275e+01    1.27082868e+00    4.63335011e+17
 9.87000000e+00    1.44188919e+01    1.27225353e+00    4.62904652e+17
 9.87500000e+00    1.43709991e+01    1.27367850e+00    4.62473692e+17
 9.88000000e+00    1.43231492e+01    1.27510358e+00    4.62042393e+17
 9.88500000e+00    1.42753421e+01    1.27652877e+00    4.61610458e+17
 9.89000000e+00    1.42275781e+01    1.27795407e+00    4.61178084e+17
 9.89500000e+00    1.41798572e+01    1.27937947e+00    4.60745000e+17
 9.90000000e+00    1.41321796e+01    1.28080497e+00    4.60311414e+17
 9.90500000e+00    1.40845453e+01    1.28223057e+00    4.59877344e+17
 9.91000000e+00    1.40369544e+01    1.28365627e+00    4.59442834e+17
 9.91500000e+00    1.39894071e+01    1.28508205e+00    4.59007653e+17
 9.92000000e+00    1.39419034e+01    1.28650791e+00    4.58571889e+17
 9.92500000e+00    1.38944434e+01    1.28793386e+00    4.58135645e+17
 9.93000000e+00    1.38470273e+01    1.28935989e+00    4.57698811e+17
 9.93500000e+00    1.37996551e+01    1.29078599e+00    4.57261541e+17
 9.94000000e+00    1.37523270e+01    1.29221216e+00    4.56823576e+17
 9.94500000e+00    1.37050430e+01    1.29363840e+00    4.56385100e+17
 9.95000000e+00    1.36578033e+01    1.29506470e+00    4.55946089e+17
 9.95500000e+00    1.36106079e+01    1.29649106e+00    4.55506500e+17
 9.96000000e+00    1.35634570e+01    1.29791748e+00    4.55066245e+17
 9.96500000e+00    1.35163507e+01    1.29934394e+00    4.54625484e+17
 9.97000000e+00    1.34692890e+01    1.30077046e+00    4.54184256e+17
 9.97500000e+00    1.34222720e+01    1.30219702e+00    4.53742266e+17
 9.98000000e+00    1.33753000e+01    1.30362362e+00    4.53299782e+17
 9.98500000e+00    1.33283729e+01    1.30505025e+00    4.52856692e+17
 9.99000000e+00    1.32814909e+01    1.30647692e+00    4.52413052e+17
 9.99500000e+00    1.32346542e+01    1.30790361e+00    4.51968725e+17
 1.00000000e+01    1.31878627e+01    1.30933033e+00    4.51523806e+17
 1.00050000e+01    1.31411165e+01    1.31075707e+00    4.51078494e+17
 1.00100000e+01    1.30944160e+01    1.31218382e+00    4.50632440e+17
 1.00150000e+01    1.30477610e+01    1.31361059e+00    4.50185713e+17
 1.00200000e+01    1.30011517e+01    1.31503737e+00    4.49738439e+17
 1.00250000e+01    1.29545883e+01    1.31646414e+00    4.49290660e+17
 1.00300000e+01    1.29080708e+01    1.31789092e+00    4.48842083e+17
 1.00350000e+01    1.28615993e+01    1.31931770e+00    4.48393059e+17
 1.00400000e+01    1.28151740e+01    1.32074447e+00    4.47943289e+17
 1.00450000e+01    1.27687950e+01    1.32217122e+00    4.47493032e+17
 1.00500000e+01    1.27224623e+01    1.32359796e+00    4.47042062e+17
 1.00550000e+01    1.26761761e+01    1.32502467e+00    4.46590468e+17
 1.00600000e+01    1.26299364e+01    1.32645137e+00    4.46138079e+17
 1.00650000e+01    1.25837435e+01    1.32787803e+00    4.45685202e+17
 1.00700000e+01    1.25375974e+01    1.32930466e+00    4.45231863e+17
 1.00750000e+01    1.24914981e+01    1.33073125e+00    4.44777697e+17
 1.00800000e+01    1.24454459e+01    1.33215780e+00    4.44322836e+17
 1.00850000e+01    1.23994409e+01    1.33358431e+00    4.43867365e+17
 1.00900000e+01    1.23534831e+01    1.33501076e+00    4.43411318e+17
 1.00950000e+01    1.23075726e+01    1.33643716e+00    4.42954506e+17
 1.01000000e+01    1.22617096e+01    1.33786351e+00    4.42497175e+17
 1.01050000e+01    1.22158942e+01    1.33928978e+00    4.42039056e+17
 1.01100000e+01    1.21701264e+01    1.34071599e+00    4.41580242e+17
 1.01150000e+01    1.21244065e+01    1.34214213e+00    4.41120880e+17
 1.01200000e+01    1.20787345e+01    1.34356819e+00    4.40660783e+17
 1.01250000e+01    1.20331105e+01    1.34499418e+00    4.40199927e+17
 1.01300000e+01    1.19875347e+01    1.34642007e+00    4.39738503e+17
 1.01350000e+01    1.19420071e+01    1.34784588e+00    4.39276440e+17
 1.01400000e+01    1.18965279e+01    1.34927159e+00    4.38813543e+17
 1.01450000e+01    1.18510972e+01    1.35069720e+00    4.38349980e+17
 1.01500000e+01    1.18057151e+01    1.35212271e+00    4.37885731e+17
 1.01550000e+01    1.17603817e+01    1.35354811e+00    4.37420769e+17
 1.01600000e+01    1.17150971e+01    1.35497340e+00    4.36955155e+17
 1.01650000e+01    1.16698615e+01    1.35639857e+00    4.36488677e+17
 1.01700000e+01    1.16246749e+01    1.35782362e+00    4.36021579e+17
 1.01750000e+01    1.15795376e+01    1.35924854e+00    4.35553793e+17
 1.01800000e+01    1.15344495e+01    1.36067333e+00    4.35085187e+17
 1.01850000e+01    1.14894109e+01    1.36209799e+00    4.34615946e+17
 1.01900000e+01    1.14444217e+01    1.36352250e+00    4.34145948e+17
 1.01950000e+01    1.13994823e+01    1.36494687e+00    4.33675241e+17
 1.02000000e+01    1.13545926e+01    1.36637109e+00    4.33203780e+17
 1.02050000e+01    1.13097528e+01    1.36779515e+00    4.32731488e+17
 1.02100000e+01    1.12649630e+01    1.36921906e+00    4.32258593e+17
 1.02150000e+01    1.12202234e+01    1.37064280e+00    4.31784898e+17
 1.02200000e+01    1.11755340e+01    1.37206637e+00    4.31310301e+17
 1.02250000e+01    1.11308950e+01    1.37348976e+00    4.30835138e+17
 1.02300000e+01    1.10863064e+01    1.37491298e+00    4.30359102e+17
 1.02350000e+01    1.10417685e+01    1.37633601e+00    4.29882210e+17
 1.02400000e+01    1.09972814e+01    1.37775885e+00    4.29404641e+17
 1.02450000e+01    1.09528450e+01    1.37918150e+00    4.28926324e+17
 1.02500000e+01    1.09084597e+01    1.38060395e+00    4.28447119e+17
 1.02550000e+01    1.08641255e+01    1.38202620e+00    4.27967207e+17
 1.02600000e+01    1.08198425e+01    1.38344823e+00    4.27486456e+17
 1.02650000e+01    1.07756109e+01    1.38487005e+00    4.27004855e+17
 1.02700000e+01    1.07314308e+01    1.38629165e+00    4.26522545e+17
 1.02750000e+01    1.06873022e+01    1.38771303e+00    4.26039378e+17
 1.02800000e+01    1.06432254e+01    1.38913418e+00    4.25555326e+17
 1.02850000e+01    1.05992005e+01    1.39055509e+00    4.25070496e+17
 1.02900000e+01    1.05552275e+01    1.39197576e+00    4.24584793e+17
 1.02950000e+01    1.05113067e+01    1.39339618e+00    4.24098352e+17
 1.03000000e+01    1.04674381e+01    1.39481636e+00    4.23611072e+17
 1.03050000e+01    1.04236218e+01    1.39623627e+00    4.23122981e+17
 1.03100000e+01    1.03798581e+01    1.39765593e+00    4.22633794e+17
 1.03150000e+01    1.03361470e+01    1.39907532e+00    4.22143937e+17
 1.03200000e+01    1.02924886e+01    1.40049443e+00    4.21653193e+17
 1.03250000e+01    1.02488832e+01    1.40191327e+00    4.21161586e+17
 1.03300000e+01    1.02053307e+01    1.40333183e+00    4.20669090e+17
 1.03350000e+01    1.01618314e+01    1.40475009e+00    4.20175859e+17
 1.03400000e+01    1.01183854e+01    1.40616806e+00    4.19681429e+17
 1.03450000e+01    1.00749928e+01    1.40758573e+00    4.19186405e+17
 1.03500000e+01    1.00316537e+01    1.40900310e+00    4.18690245e+17
 1.03550000e+01    9.98836836e+00    1.41042015e+00    4.18193386e+17
 1.03600000e+01    9.94513680e+00    1.41183689e+00    4.17695540e+17
 1.03650000e+01    9.90195919e+00    1.41325330e+00    4.17196670e+17
 1.03700000e+01    9.85883566e+00    1.41466939e+00    4.16696948e+17
 1.03750000e+01    9.81576634e+00    1.41608514e+00    4.16196429e+17
 1.03800000e+01    9.77275139e+00    1.41750055e+00    4.15694874e+17
 1.03850000e+01    9.72979093e+00    1.41891562e+00    4.15192438e+17
 1.03900000e+01    9.68688509e+00    1.42033034e+00    4.14688940e+17
 1.03950000e+01    9.64403402e+00    1.42174469e+00    4.14184586e+17
 1.04000000e+01    9.60123785e+00    1.42315869e+00    4.13679181e+17
 1.04050000e+01    9.55849674e+00    1.42457231e+00    4.13172904e+17
 1.04100000e+01    9.51581080e+00    1.42598556e+00    4.12665547e+17
 1.04150000e+01    9.47318019e+00    1.42739843e+00    4.12157274e+17
 1.04200000e+01    9.43060505e+00    1.42881091e+00    4.11647972e+17
 1.04250000e+01    9.38808552e+00    1.43022300e+00    4.11137763e+17
 1.04300000e+01    9.34562174e+00    1.43163468e+00    4.10626480e+17
 1.04350000e+01    9.30321385e+00    1.43304597e+00    4.10114218e+17
 1.04400000e+01    9.26086200e+00    1.43445684e+00    4.09601034e+17
 1.04450000e+01    9.21856634e+00    1.43586729e+00    4.09086714e+17
 1.04500000e+01    9.17632700e+00    1.43727731e+00    4.08571258e+17
 1.04550000e+01    9.13414414e+00    1.43868691e+00    4.08054992e+17
 1.04600000e+01    9.09201790e+00    1.44009607e+00    4.07537454e+17
 1.04650000e+01    9.04994842e+00    1.44150478e+00    4.07019062e+17
 1.04700000e+01    9.00793585e+00    1.44291305e+00    4.06499557e+17
 1.04750000e+01    8.96598034e+00    1.44432086e+00    4.05978859e+17
 1.04800000e+01    8.92408205e+00    1.44572820e+00    4.05457212e+17
 1.04850000e+01    8.88224112e+00    1.44713508e+00    4.04934559e+17
 1.04900000e+01    8.84045770e+00    1.44854148e+00    4.04410728e+17
 1.04950000e+01    8.79873194e+00    1.44994739e+00    4.03885691e+17
 1.05000000e+01    8.75706399e+00    1.45135282e+00    4.03359629e+17
 1.05050000e+01    8.71545402e+00    1.45275775e+00    4.02832535e+17
 1.05100000e+01    8.67390217e+00    1.45416218e+00    4.02304201e+17
 1.05150000e+01    8.63240859e+00    1.45556609e+00    4.01774834e+17
 1.05200000e+01    8.59097344e+00    1.45696950e+00    4.01244227e+17
 1.05250000e+01    8.54959688e+00    1.45837237e+00    4.00712542e+17
 1.05300000e+01    8.50827907e+00    1.45977472e+00    4.00179601e+17
 1.05350000e+01    8.46702016e+00    1.46117653e+00    3.99645591e+17
 1.05400000e+01    8.42582031e+00    1.46257779e+00    3.99110467e+17
 1.05450000e+01    8.38467968e+00    1.46397851e+00    3.98574077e+17
 1.05500000e+01    8.34359842e+00    1.46537866e+00    3.98036389e+17
 1.05550000e+01    8.30257671e+00    1.46677825e+00    3.97497584e+17
 1.05600000e+01    8.26161470e+00    1.46817727e+00    3.96957647e+17
 1.05650000e+01    8.22071255e+00    1.46957570e+00    3.96416386e+17
 1.05700000e+01    8.17987043e+00    1.47097355e+00    3.95873813e+17
 1.05750000e+01    8.13908850e+00    1.47237080e+00    3.95330235e+17
 1.05800000e+01    8.09836693e+00    1.47376745e+00    3.94785153e+17
 1.05850000e+01    8.05770589e+00    1.47516349e+00    3.94239031e+17
 1.05900000e+01    8.01710554e+00    1.47655891e+00    3.93691454e+17
 1.05950000e+01    7.97656605e+00    1.47795371e+00    3.93142797e+17
 1.06000000e+01    7.93608759e+00    1.47934787e+00    3.92592665e+17
 1.06050000e+01    7.89567032e+00    1.48074140e+00    3.92041271e+17
 1.06100000e+01    7.85531443e+00    1.48213427e+00    3.91488571e+17
 1.06150000e+01    7.81502007e+00    1.48352649e+00    3.90934630e+17
 1.06200000e+01    7.77478742e+00    1.48491805e+00    3.90379278e+17
 1.06250000e+01    7.73461667e+00    1.48630894e+00    3.89822510e+17
 1.06300000e+01    7.69450798e+00    1.48769914e+00    3.89264587e+17
 1.06350000e+01    7.65446153e+00    1.48908866e+00    3.88705116e+17
 1.06400000e+01    7.61447750e+00    1.49047748e+00    3.88144305e+17
 1.06450000e+01    7.57455605e+00    1.49186560e+00    3.87582173e+17
 1.06500000e+01    7.53469739e+00    1.49325301e+00    3.87018533e+17
 1.06550000e+01    7.49490167e+00    1.49463970e+00    3.86453544e+17
 1.06600000e+01    7.45516909e+00    1.49602566e+00    3.85887114e+17
 1.06650000e+01    7.41549984e+00    1.49741088e+00    3.85319292e+17
 1.06700000e+01    7.37589407e+00    1.49879536e+00    3.84749896e+17
 1.06750000e+01    7.33635200e+00    1.50017908e+00    3.84179139e+17
 1.06800000e+01    7.29687380e+00    1.50156205e+00    3.83606967e+17
 1.06850000e+01    7.25745965e+00    1.50294424e+00    3.83033210e+17
 1.06900000e+01    7.21810975e+00    1.50432565e+00    3.82457980e+17
 1.06950000e+01    7.17882429e+00    1.50570627e+00    3.81881211e+17
 1.07000000e+01    7.13960345e+00    1.50708610e+00    3.81303003e+17
 1.07050000e+01    7.10044743e+00    1.50846512e+00    3.80723147e+17
 1.07100000e+01    7.06135643e+00    1.50984333e+00    3.80141777e+17
 1.07150000e+01    7.02233063e+00    1.51122072e+00    3.79558823e+17
 1.07200000e+01    6.98337023e+00    1.51259727e+00    3.78974289e+17
 1.07250000e+01    6.94447543e+00    1.51397298e+00    3.78388183e+17
 1.07300000e+01    6.90564642e+00    1.51534784e+00    3.77800492e+17
 1.07350000e+01    6.86688341e+00    1.51672184e+00    3.77211040e+17
 1.07400000e+01    6.82818660e+00    1.51809496e+00    3.76620032e+17
 1.07450000e+01    6.78955619e+00    1.51946721e+00    3.76027485e+17
 1.07500000e+01    6.75099238e+00    1.52083858e+00    3.75433194e+17
 1.07550000e+01    6.71249538e+00    1.52220904e+00    3.74837098e+17
 1.07600000e+01    6.67406539e+00    1.52357860e+00    3.74239415e+17
 1.07650000e+01    6.63570263e+00    1.52494724e+00    3.73640006e+17
 1.07700000e+01    6.59740729e+00    1.52631495e+00    3.73039011e+17
 1.07750000e+01    6.55917959e+00    1.52768172e+00    3.72436000e+17
 1.07800000e+01    6.52101976e+00    1.52904755e+00    3.71831360e+17
 1.07850000e+01    6.48292799e+00    1.53041242e+00    3.71224982e+17
 1.07900000e+01    6.44490451e+00    1.53177633e+00    3.70616674e+17
 1.07950000e+01    6.40694952e+00    1.53313925e+00    3.70006675e+17
 1.08000000e+01    6.36906326e+00    1.53450119e+00    3.69394846e+17
 1.08050000e+01    6.33124594e+00    1.53586213e+00    3.68781127e+17
 1.08100000e+01    6.29349777e+00    1.53722207e+00    3.68165543e+17
 1.08150000e+01    6.25581900e+00    1.53858098e+00    3.67548023e+17
 1.08200000e+01    6.21820983e+00    1.53993887e+00    3.66928692e+17
 1.08250000e+01    6.18067049e+00    1.54129571e+00    3.66307412e+17
 1.08300000e+01    6.14320123e+00    1.54265150e+00    3.65684171e+17
 1.08350000e+01    6.10580226e+00    1.54400624e+00    3.65059090e+17
 1.08400000e+01    6.06847382e+00    1.54535989e+00    3.64431857e+17
 1.08450000e+01    6.03121614e+00    1.54671247e+00    3.63802714e+17
 1.08500000e+01    5.99402945e+00    1.54806395e+00    3.63171491e+17
 1.08550000e+01    5.95691400e+00    1.54941432e+00    3.62538373e+17
 1.08600000e+01    5.91987002e+00    1.55076357e+00    3.61903122e+17
 1.08650000e+01    5.88289776e+00    1.55211170e+00    3.61265738e+17
 1.08700000e+01    5.84599746e+00    1.55345868e+00    3.60626317e+17
 1.08750000e+01    5.80916936e+00    1.55480452e+00    3.59984844e+17
 1.08800000e+01    5.77241370e+00    1.55614918e+00    3.59341076e+17
 1.08850000e+01    5.73573075e+00    1.55749267e+00    3.58695159e+17
 1.08900000e+01    5.69912075e+00    1.55883498e+00    3.58047164e+17
 1.08950000e+01    5.66258395e+00    1.56017608e+00    3.57396852e+17
 1.09000000e+01    5.62612061e+00    1.56151597e+00    3.56744515e+17
 1.09050000e+01    5.58973099e+00    1.56285463e+00    3.56089647e+17
 1.09100000e+01    5.55341534e+00    1.56419206e+00    3.55432691e+17
 1.09150000e+01    5.51717393e+00    1.56552824e+00    3.54773344e+17
 1.09200000e+01    5.48100702e+00    1.56686315e+00    3.54111626e+17
 1.09250000e+01    5.44491489e+00    1.56819679e+00    3.53447708e+17
 1.09300000e+01    5.40889779e+00    1.56952914e+00    3.52781275e+17
 1.09350000e+01    5.37295600e+00    1.57086019e+00    3.52112656e+17
 1.09400000e+01    5.33708979e+00    1.57218992e+00    3.51441332e+17
 1.09450000e+01    5.30129944e+00    1.57351832e+00    3.50767694e+17
 1.09500000e+01    5.26558522e+00    1.57484539e+00    3.50091509e+17
 1.09550000e+01    5.22994743e+00    1.57617110e+00    3.49412881e+17
 1.09600000e+01    5.19438632e+00    1.57749544e+00    3.48731773e+17
 1.09650000e+01    5.15890220e+00    1.57881839e+00    3.48047984e+17
 1.09700000e+01    5.12349537e+00    1.58013995e+00    3.47361641e+17
 1.09750000e+01    5.08816610e+00    1.58146010e+00    3.46672746e+17
 1.09800000e+01    5.05291468e+00    1.58277883e+00    3.45981223e+17
 1.09850000e+01    5.01774142e+00    1.58409612e+00    3.45286908e+17
 1.09900000e+01    4.98264661e+00    1.58541195e+00    3.44589953e+17
 1.09950000e+01    4.94763057e+00    1.58672631e+00    3.43890254e+17
 1.10000000e+01    4.91269358e+00    1.58803919e+00    3.43187724e+17
 1.10050000e+01    4.87783596e+00    1.58935057e+00    3.42482388e+17
 1.10100000e+01    4.84305803e+00    1.59066044e+00    3.41774305e+17
 1.10150000e+01    4.80836009e+00    1.59196878e+00    3.41063381e+17
 1.10200000e+01    4.77374246e+00    1.59327557e+00    3.40349463e+17
 1.10250000e+01    4.73920546e+00    1.59458081e+00    3.39632635e+17
 1.10300000e+01    4.70474942e+00    1.59588447e+00    3.38912735e+17
 1.10350000e+01    4.67037465e+00    1.59718654e+00    3.38190067e+17
 1.10400000e+01    4.63608149e+00    1.59848700e+00    3.37464219e+17
 1.10450000e+01    4.60187028e+00    1.59978583e+00    3.36735287e+17
 1.10500000e+01    4.56774136e+00    1.60108303e+00    3.36003209e+17
 1.10550000e+01    4.53369505e+00    1.60237857e+00    3.35268001e+17
 1.10600000e+01    4.49973170e+00    1.60367243e+00    3.34529680e+17
 1.10650000e+01    4.46585166e+00    1.60496460e+00    3.33788151e+17
 1.10700000e+01    4.43205527e+00    1.60625507e+00    3.33043239e+17
 1.10750000e+01    4.39834292e+00    1.60754381e+00    3.32295063e+17
 1.10800000e+01    4.36471492e+00    1.60883080e+00    3.31543578e+17
 1.10850000e+01    4.33117166e+00    1.61011604e+00    3.30788720e+17
 1.10900000e+01    4.29771350e+00    1.61139949e+00    3.30030364e+17
 1.10950000e+01    4.26434080e+00    1.61268115e+00    3.29268593e+17
 1.11000000e+01    4.23105394e+00    1.61396100e+00    3.28503170e+17
 1.11050000e+01    4.19785331e+00    1.61523900e+00    3.27734245e+17
 1.11100000e+01    4.16473928e+00    1.61651516e+00    3.26961800e+17
 1.11150000e+01    4.13171223e+00    1.61778944e+00    3.26185763e+17
 1.11200000e+01    4.09877256e+00    1.61906184e+00    3.25405898e+17
 1.11250000e+01    4.06592065e+00    1.62033232e+00    3.24622286e+17
 1.11300000e+01    4.03315692e+00    1.62160087e+00    3.23834964e+17
 1.11350000e+01    4.00048176e+00    1.62286747e+00    3.23043618e+17
 1.11400000e+01    3.96789558e+00    1.62413210e+00    3.22248572e+17
 1.11450000e+01    3.93539878e+00    1.62539473e+00    3.21449515e+17
 1.11500000e+01    3.90299179e+00    1.62665536e+00    3.20646541e+17
 1.11550000e+01    3.87067503e+00    1.62791395e+00    3.19839385e+17
 1.11600000e+01    3.83844894e+00    1.62917049e+00    3.19028142e+17
 1.11650000e+01    3.80631393e+00    1.63042495e+00    3.18212772e+17
 1.11700000e+01    3.77427046e+00    1.63167732e+00    3.17393237e+17
 1.11750000e+01    3.74231894e+00    1.63292756e+00    3.16569312e+17
 1.11800000e+01    3.71045984e+00    1.63417567e+00    3.15741187e+17
 1.11850000e+01    3.67869361e+00    1.63542161e+00    3.14908699e+17
 1.11900000e+01    3.64702070e+00    1.63666536e+00    3.14071729e+17
 1.11950000e+01    3.61544159e+00    1.63790691e+00    3.13230085e+17
 1.12000000e+01    3.58395673e+00    1.63914622e+00    3.12384094e+17
 1.12050000e+01    3.55256661e+00    1.64038327e+00    3.11533401e+17
 1.12100000e+01    3.52127169e+00    1.64161804e+00    3.10678001e+17
 1.12150000e+01    3.49007248e+00    1.64285051e+00    3.09817837e+17
 1.12200000e+01    3.45896946e+00    1.64408065e+00    3.08952882e+17
 1.12250000e+01    3.42796313e+00    1.64530843e+00    3.08082849e+17
 1.12300000e+01    3.39705400e+00    1.64653383e+00    3.07208073e+17
 1.12350000e+01    3.36624258e+00    1.64775682e+00    3.06328087e+17
 1.12400000e+01    3.33552939e+00    1.64897738e+00    3.05443209e+17
 1.12450000e+01    3.30491495e+00    1.65019549e+00    3.04552965e+17
 1.12500000e+01    3.27439979e+00    1.65141110e+00    3.03657534e+17
 1.12550000e+01    3.24398446e+00    1.65262421e+00    3.02756733e+17
 1.12600000e+01    3.21366949e+00    1.65383478e+00    3.01850569e+17
 1.12650000e+01    3.18345543e+00    1.65504278e+00    3.00938946e+17
 1.12700000e+01    3.15334286e+00    1.65624818e+00    3.00021801e+17
 1.12750000e+01    3.12333233e+00    1.65745096e+00    2.99098808e+17
 1.12800000e+01    3.09342442e+00    1.65865109e+00    2.98170323e+17
 1.12850000e+01    3.06361971e+00    1.65984853e+00    2.97235951e+17
 1.12900000e+01    3.03391878e+00    1.66104326e+00    2.96295612e+17
 1.12950000e+01    3.00432224e+00    1.66223526e+00    2.95349325e+17
 1.13000000e+01    2.97483070e+00    1.66342447e+00    2.94396937e+17
 1.13050000e+01    2.94544476e+00    1.66461089e+00    2.93438352e+17
